location,villiage,MRT_min_distance,MRT_count_500,MRT_count_1000,mall_distance500,mall_distance1000,school_distance500,school_distance1000,school_distance1500,spot_distance_1000,spot_distance_2000,spot_distance_3000,spot_distance_4000,spot_distance_5000,pop_total,male_ratio,female_ratio,pop_density,average_age,pop_20_59,pop_ratio_20_59,pop_ratio_0_4,pop_ratio_5_9,pop_ratio_10_14,pop_ratio_15_19,pop_ratio_20_24,pop_ratio_25_29,pop_ratio_30_34,pop_ratio_35_39,pop_ratio_40_44,pop_ratio_45_49,pop_ratio_50_54,pop_ratio_55_59,pop_ratio_60_64,pop_ratio_65_69,pop_ratio_70_74,pop_ratio_75_79,pop_ratio_80_84,pop_ratio_85_89,pop_ratio_90_94,pop_ratio_95_99,pop_ratio_100_up,doctorate,master,bachelor,high_school,junior_high_school,elementary_school,self-taught,illiterate,median_income,buying_power_index,index_of_retail_saturation,rental_cost,success
98台北市士林區永平街80巷21號,社園里,3.1,0,0,0,0,0,0,0,0,3,5,10,16,7456,0.502145923,0.497854077,36683.08858,41.14036239,4480,0.588235294,0.053571429,0.04529937,0.040309874,0.045168067,0.057904412,0.056722689,0.069196429,0.105961134,0.094012605,0.069590336,0.065651261,0.069196429,0.068014706,0.061186975,0.035976891,0.029936975,0.01772584,0.010766807,0.003282563,0.000393908,0.000131303,0.004423429,0.062538133,0.386058572,0.283404515,0.113483832,0.142769982,0.001830384,0.005491153,613,0.102633099,901552356.4,431.6666667,0
99台北市大安區仁愛路3段55號,義村里,0.7,0,5,0,5,3,9,14,1,7,19,33,49,5457,0.467839472,0.532160528,22201.37333,47.92716182,2933,0.526193039,0.034266236,0.020452099,0.026372443,0.041263007,0.052386078,0.052744887,0.052924291,0.070326516,0.07212056,0.069608898,0.076605669,0.079476139,0.088984571,0.096160746,0.065662002,0.040904198,0.022246143,0.019375673,0.012917115,0.004305705,0.000897022,0.021475986,0.14935572,0.543732917,0.198945724,0.043732917,0.039242483,0.000780945,0.002733307,756,0.125342505,1003156621,868,0
102台北市萬華區環河南路1段286號,福星里,1.2,0,1,0,4,0,3,3,3,16,20,23,33,5467,0.47631242,0.52368758,22434.57211,45.05049239,3125,0.559534467,0.043867502,0.043688451,0.02775291,0.036884512,0.043688451,0.045658013,0.057833483,0.093106535,0.089525515,0.072157565,0.078424351,0.079140555,0.081289167,0.078424351,0.045478962,0.030975828,0.022202328,0.016651746,0.008415398,0.004297225,0.000537153,0.010928962,0.079538555,0.412871888,0.282129124,0.117992309,0.088443635,0.002631046,0.005464481,632,0.068733215,1220539682,449.6666667,0
103台北市中山區北安路689巷臨41-1號,成功里,0.9,0,2,0,3,0,2,3,0,6,5,11,19,6984,0.459335624,0.540664376,10766.44113,38.99210489,3933,0.554490343,0.05230509,0.07035105,0.070492034,0.054278866,0.051177217,0.048780488,0.060059213,0.077682222,0.084590441,0.080501903,0.08557733,0.066121528,0.06062315,0.055265755,0.035105033,0.020160722,0.012265614,0.009163964,0.00451149,0.000986888,0,0.019395422,0.163550585,0.550410624,0.178927136,0.044906518,0.041411847,0.000349467,0.001048401,1157,0.091203468,450445974.8,588,0
105台北市士林區東山路25巷119號,東山里,3.5,0,0,0,0,0,1,1,0,0,1,2,7,5199,0.479899981,0.520100019,3449.885211,43.05329567,3029,0.570433145,0.038418079,0.03653484,0.047645951,0.045951036,0.061770245,0.069491525,0.072316384,0.066290019,0.070056497,0.072881356,0.080979284,0.076647834,0.08173258,0.068173258,0.037099812,0.027118644,0.019020716,0.0173258,0.009039548,0.001129944,0.000376648,0.013522215,0.113329041,0.491092509,0.23717536,0.065464692,0.075767332,0.001717107,0.001931745,721,0.102633099,901552356.4,568.6666667,0
108台北市士林區莊頂路2號,永福里,3.4,0,0,0,0,0,2,2,0,2,2,5,8,1267,0.485398579,0.514601421,857.2920356,46.99843872,711,0.555035129,0.050741608,0.017174083,0.017954723,0.037470726,0.06479313,0.058548009,0.050741608,0.067915691,0.06010929,0.088212334,0.079625293,0.085089774,0.079625293,0.075722092,0.053864169,0.046838407,0.032786885,0.016393443,0.010928962,0.004683841,0.00078064,0.021349274,0.103330487,0.379163108,0.273270709,0.08881298,0.125533732,0.003415884,0.005123826,804,0.102633099,901552356.4,545,0
110台北市萬華區國興路42號,凌霄里,1.5,0,0,0,0,1,2,6,1,15,20,30,32,3617,0.466408626,0.533591374,115701.3438,45.15527449,2203,0.592841765,0.043595264,0.030678149,0.027179763,0.040365985,0.047631862,0.053013994,0.066200215,0.083692142,0.086652314,0.078579117,0.084230355,0.092841765,0.078040904,0.05489774,0.03606028,0.035791173,0.024488698,0.020721206,0.011302476,0.003229279,0.00080732,0.003893381,0.0622941,0.382150344,0.296495957,0.115902965,0.120694819,0.005690326,0.012878107,599,0.068733215,1220539682,825,0
112台北市大安區復興南路1段237號,仁慈里,0.6,0,4,1,6,0,11,15,2,9,16,30,45,5819,0.47413645,0.52586355,48192.78817,40.04443685,2945,0.503332764,0.052127841,0.078960861,0.075884464,0.053836951,0.048709622,0.042044095,0.047513246,0.067338916,0.08220817,0.076739019,0.071269868,0.067509827,0.061527944,0.064091608,0.043753205,0.025465732,0.019996582,0.011963767,0.007349171,0.001538199,0.000170911,0.030818966,0.186637931,0.558405172,0.157758621,0.037068966,0.026724138,0.001939655,0.000646552,982,0.125342505,1003156621,1477.666667,0
113台北市士林區新安路臨106號,新安里,5,0,0,0,0,0,0,0,0,0,0,0,2,1888,0.493644068,0.506355932,949.357145,47.58277463,1050,0.541516246,0.035585353,0.017019082,0.025786488,0.041258381,0.056214544,0.059308922,0.060340382,0.08406395,0.066013409,0.060340382,0.071686436,0.083548221,0.082001031,0.088189789,0.050025786,0.043837029,0.036101083,0.024755028,0.010830325,0.003094379,0,0.014549524,0.094571908,0.42697258,0.247901511,0.083379966,0.125349748,0.001119194,0.006155568,631,0.102633099,901552356.4,568.6666667,0
114台北市大安區臥龍街426巷59號,黎和里,2.5,0,1,0,0,0,0,1,0,1,2,11,19,4527,0.471172962,0.528827038,8946.143892,44.58142916,2849,0.591815538,0.039468218,0.030535937,0.02783548,0.04258413,0.045907769,0.055255505,0.066057333,0.091607811,0.083298712,0.09326963,0.07852098,0.077897798,0.07852098,0.073950976,0.046323224,0.031159119,0.018695472,0.010594101,0.006855006,0.001246365,0.000415455,0.014275846,0.119963159,0.49113516,0.236011973,0.066543864,0.067004375,0.001611789,0.003453834,780,0.125342505,1003156621,502.3333333,0
117台北市士林區永公路臨319號,公館里,5.5,0,0,0,0,0,0,0,0,1,0,0,2,1410,0.519858156,0.480141844,788.8911363,45.62012757,800,0.566973778,0.043940468,0.027639972,0.024096386,0.036144578,0.059532247,0.071580439,0.059532247,0.072289157,0.075832743,0.063075833,0.077250177,0.087880936,0.097094259,0.058823529,0.049610206,0.036144578,0.026222537,0.021261517,0.007087172,0.004961021,0,0.009404389,0.05015674,0.369905956,0.295454545,0.123824451,0.140282132,0.003134796,0.007836991,663,0.102633099,901552356.4,568.6666667,0
118台北市中正區博愛路166號,建國里,0.4,1,5,1,12,1,6,8,7,23,28,35,41,1775,0.45915493,0.54084507,3006.066334,34.8669265,907,0.505011136,0.079621381,0.095211581,0.091314031,0.06403118,0.046770601,0.043429844,0.05623608,0.08518931,0.09688196,0.080734967,0.046213808,0.049554566,0.050668151,0.039532294,0.030623608,0.018930958,0.011135857,0.004454343,0.007238307,0.002227171,0,0.018209408,0.173748103,0.541729894,0.191957511,0.041729894,0.031866464,0,0.000758725,928,0.062155041,360062293.6,1141,0
119台北市信義區臥龍街431巷45號,黎和里,3.1,0,0,0,0,0,0,0,0,0,0,3,16,4527,0.471172962,0.528827038,8946.143892,44.58142916,2849,0.591815538,0.039468218,0.030535937,0.02783548,0.04258413,0.045907769,0.055255505,0.066057333,0.091607811,0.083298712,0.09326963,0.07852098,0.077897798,0.07852098,0.073950976,0.046323224,0.031159119,0.018695472,0.010594101,0.006855006,0.001246365,0.000415455,0.014275846,0.119963159,0.49113516,0.236011973,0.066543864,0.067004375,0.001611789,0.003453834,780,0.087254353,704280209.3,512,0
121台北市中山區明水路488號,成功里,0.8,0,2,0,5,0,1,4,2,3,4,5,15,6984,0.459335624,0.540664376,10766.44113,38.99210489,3933,0.554490343,0.05230509,0.07035105,0.070492034,0.054278866,0.051177217,0.048780488,0.060059213,0.077682222,0.084590441,0.080501903,0.08557733,0.066121528,0.06062315,0.055265755,0.035105033,0.020160722,0.012265614,0.009163964,0.00451149,0.000986888,0,0.019395422,0.163550585,0.550410624,0.178927136,0.044906518,0.041411847,0.000349467,0.001048401,1157,0.091203468,450445974.8,444.3333333,0
122台北市士林區中山北路5段460巷13-1號,福林里,1,0,3,0,0,0,6,9,1,7,8,12,17,2961,0.485984465,0.514015535,1457.187495,45.19802632,1664,0.547368421,0.046381579,0.036184211,0.033223684,0.038815789,0.051644737,0.063157895,0.060197368,0.073684211,0.069736842,0.06875,0.076644737,0.083552632,0.083552632,0.066118421,0.042763158,0.038157895,0.032894737,0.020723684,0.010526316,0.002631579,0.000657895,0.017113095,0.109747024,0.475818452,0.240327381,0.061383929,0.087425595,0.001488095,0.006696429,722,0.102633099,901552356.4,1292.666667,0
123台北市大安區舟山路237號,學府里,0.8,0,1,0,0,2,5,6,1,6,7,19,29,2674,0.490276739,0.509723261,1167.651566,46.28032246,1373,0.503114694,0.036277025,0.074386222,0.027849029,0.043605716,0.05349945,0.043239282,0.043605716,0.058629535,0.061561011,0.066324661,0.083547087,0.092707952,0.074386222,0.056064492,0.04067424,0.041407109,0.038475632,0.031513375,0.022718945,0.009160865,0.000366435,0.096980009,0.101658869,0.346660995,0.256911952,0.092726499,0.098256061,0.002126755,0.00467886,730,0.125342505,1003156621,1442.333333,0
124台北市士林區中山北路7段114巷33弄8號,天和里,2.7,0,0,0,2,0,1,1,0,0,1,2,9,7704,0.475597092,0.524402908,19458.81371,42.42122023,4330,0.551522099,0.043051841,0.047637244,0.047382499,0.045981404,0.059864985,0.063813527,0.067762069,0.076423386,0.070309515,0.060883964,0.071965355,0.080499299,0.090052223,0.071965355,0.03808432,0.025601834,0.015539422,0.013501465,0.008406572,0.000764234,0.000509489,0.018767548,0.137136102,0.559627605,0.197872026,0.042411704,0.041672824,0.000147776,0.002364416,817,0.102633099,901552356.4,534.3333333,0
125台北市信義區忠孝東路5段236巷3弄11號,廣居里,0.4,1,3,0,13,2,4,6,0,10,11,14,16,7950,0.467672956,0.532327044,47542.3891,41.5002457,4426,0.543734644,0.055159705,0.061302211,0.050982801,0.042628993,0.045208845,0.054054054,0.062530713,0.07985258,0.088452088,0.07014742,0.067813268,0.075675676,0.072727273,0.067076167,0.038574939,0.028501229,0.02027027,0.012039312,0.005282555,0.001597052,0.00012285,0.017854508,0.14800059,0.552309281,0.189907039,0.04884167,0.040725985,0.00073779,0.001623137,837,0.087254353,704280209.3,406,0
126台北市中山區新生北路2段66-4號,中山里,0.9,0,5,1,4,0,4,15,1,13,21,33,46,6757,0.425484683,0.574515317,40943.61427,44.57203328,4221,0.616114436,0.050065684,0.030652459,0.016202014,0.024667932,0.037220844,0.059261422,0.080426215,0.104072398,0.090497738,0.075171508,0.087870384,0.081593928,0.08845424,0.069624872,0.041745731,0.026565465,0.018829368,0.010217486,0.005984528,0.000875785,0,0.012607079,0.11233231,0.483433005,0.249717149,0.069177307,0.069177307,0.000969775,0.002586068,660,0.091203468,450445974.8,477,0
127台北市士林區中山北路7段190巷136號,天母里,3.4,0,0,0,0,0,1,0,0,0,0,1,7,6852,0.470081728,0.529918272,3670.577022,43.24873974,3676,0.529454127,0.044505257,0.046665706,0.046377647,0.050554515,0.053579144,0.058620193,0.064525421,0.071294829,0.063517212,0.061356762,0.078208267,0.078352297,0.085985885,0.075903788,0.042344808,0.031686591,0.021172404,0.015555235,0.006913438,0.002304479,0.00057612,0.016533066,0.144288577,0.529392118,0.210420842,0.050768203,0.044088176,0.001169005,0.003340013,864,0.102633099,901552356.4,526.3333333,0
129台北市大安區仁愛路3段122號,和安里,0.6,0,5,0,4,2,12,15,1,7,16,32,49,7108,0.48368036,0.51631964,23851.0938,40.55331689,3854,0.528234649,0.048656798,0.062911184,0.072779605,0.057976974,0.058525219,0.043037281,0.050438596,0.068667763,0.084841009,0.081140351,0.075109649,0.066474781,0.054139254,0.055509868,0.042351974,0.031524123,0.023163377,0.012746711,0.007127193,0.002604167,0.000274123,0.02655016,0.182322299,0.541925727,0.179465636,0.038985045,0.028566627,0.000336078,0.001848429,1015,0.125342505,1003156621,510,0
132台北市南港區東新街170巷61號,成福里,1.9,0,0,0,0,0,1,0,0,1,0,3,3,7654,0.479357199,0.520642801,15235.8954,42.09836274,4619,0.586241909,0.055463891,0.036425942,0.033379871,0.045564158,0.051275543,0.055717731,0.074374921,0.107247113,0.089986039,0.072090367,0.066505902,0.069044295,0.077040234,0.063967509,0.041248889,0.026399289,0.015611118,0.010534332,0.006219063,0.001776875,0.00012692,0.007835171,0.099535694,0.469094602,0.253482298,0.071822403,0.091410331,0.001741149,0.005078352,680,0.041726568,681187333.8,470.3333333,0
133台北市南港區忠孝東路7段478巷6號,中南里,0.3,1,2,1,2,0,2,3,0,0,0,3,4,3726,0.496242619,0.503757381,2210.062217,41.92007243,2312,0.598034144,0.0499224,0.04009312,0.033885153,0.047335748,0.055095706,0.065700983,0.067252975,0.095964822,0.089498189,0.071391619,0.0812209,0.07190895,0.06751164,0.066218314,0.032074496,0.028194516,0.021986549,0.00879462,0.004138645,0.001034661,0.000775996,0.006495424,0.058458813,0.413935636,0.288160614,0.097431355,0.124889283,0.002657219,0.007971656,587,0.041726568,681187333.8,397,0
134台北市信義區虎林街104巷168號,長春里,0.5,1,3,0,10,1,4,6,1,10,11,13,16,4221,0.487088368,0.512911632,48236.05931,44.23313309,2641,0.610212569,0.044362292,0.026802218,0.021025878,0.039048059,0.056839187,0.070009242,0.071857671,0.098197782,0.079713494,0.070471349,0.080868762,0.082255083,0.077634011,0.057994455,0.037892791,0.033040665,0.028881701,0.016173752,0.005083179,0.001155268,0.000693161,0.007126495,0.075337236,0.463731229,0.251208959,0.091626368,0.103079664,0.002799695,0.005090354,636,0.087254353,704280209.3,392,0
137台北市信義區信安街153號,黎平里,1.5,0,0,0,1,0,5,8,0,5,10,16,25,6947,0.464517058,0.535482942,52913.88827,44.10765313,4137,0.585231292,0.045833923,0.031829113,0.027726694,0.041165653,0.050926581,0.058989956,0.070024049,0.092233696,0.083180082,0.076672797,0.071580139,0.081623992,0.076955722,0.070024049,0.046116848,0.034658368,0.021502334,0.011741406,0.005092658,0.001839015,0.000282925,0.015496521,0.12745098,0.5056926,0.21457938,0.064358001,0.06657179,0.001897533,0.003953194,730,0.087254353,704280209.3,381.3333333,0
138台北市士林區自祥街34號,福林里,1.1,0,3,0,0,3,6,7,1,7,8,10,15,2961,0.485984465,0.514015535,1457.187495,45.19802632,1664,0.547368421,0.046381579,0.036184211,0.033223684,0.038815789,0.051644737,0.063157895,0.060197368,0.073684211,0.069736842,0.06875,0.076644737,0.083552632,0.083552632,0.066118421,0.042763158,0.038157895,0.032894737,0.020723684,0.010526316,0.002631579,0.000657895,0.017113095,0.109747024,0.475818452,0.240327381,0.061383929,0.087425595,0.001488095,0.006696429,722,0.102633099,901552356.4,1292.666667,0
139台北市信義區吳興街432巷35號,惠安里,1.4,0,0,0,0,1,3,2,0,4,5,11,18,6527,0.478627241,0.521372759,17564.39888,43.77806238,4020,0.605695344,0.044598463,0.028326051,0.030736779,0.03736628,0.057254784,0.071116468,0.070815127,0.08091005,0.081211391,0.076540606,0.079704686,0.088142233,0.078499322,0.06222691,0.042187735,0.02817538,0.021545879,0.011902968,0.006478831,0.001506705,0.000753352,0.011262397,0.102538242,0.498739284,0.229786519,0.071272483,0.080853925,0.002017146,0.003530005,686,0.087254353,704280209.3,512,0
140台北市信義區吳興街600巷76弄137號,泰和里,2.1,0,0,0,0,0,1,1,0,2,4,5,12,7690,0.473081925,0.526918075,10936.13298,42.84554679,4819,0.603657773,0.045972692,0.032945008,0.030439684,0.043843167,0.054365527,0.067393211,0.070524865,0.091193787,0.089314794,0.077038707,0.080546161,0.073280722,0.07202806,0.069021671,0.04046098,0.027182763,0.016910936,0.008518101,0.007515971,0.001377928,0.000125266,0.011673699,0.095639944,0.469620253,0.258790436,0.075949367,0.081153305,0.001547117,0.005625879,692,0.087254353,704280209.3,512,0
142台北市中山區通北街65巷67號,劍潭里,1.2,0,1,0,0,0,3,3,0,6,4,11,18,3752,0.477878465,0.522121535,1521.330985,44.36499215,2035,0.532443747,0.047095761,0.044740973,0.050758765,0.036368394,0.044217687,0.047357405,0.057299843,0.075614861,0.082155939,0.075876504,0.074306646,0.075614861,0.072736787,0.080062794,0.049450549,0.030873888,0.01674516,0.019884877,0.014128728,0.00418629,0.000523286,0.017088801,0.11046689,0.515715594,0.221849252,0.065913946,0.061336588,0.002441257,0.005187672,760,0.091203468,450445974.8,451.6666667,0
144台北市士林區永公路296巷40號,公館里,5.3,0,0,0,0,0,0,0,0,0,0,0,2,1410,0.519858156,0.480141844,788.8911363,45.62012757,800,0.566973778,0.043940468,0.027639972,0.024096386,0.036144578,0.059532247,0.071580439,0.059532247,0.072289157,0.075832743,0.063075833,0.077250177,0.087880936,0.097094259,0.058823529,0.049610206,0.036144578,0.026222537,0.021261517,0.007087172,0.004961021,0,0.009404389,0.05015674,0.369905956,0.295454545,0.123824451,0.140282132,0.003134796,0.007836991,663,0.102633099,901552356.4,590.6666667,0
145台北市士林區永公路245巷16-2號,公館里,5.2,0,0,0,0,0,0,0,0,0,0,0,2,1410,0.519858156,0.480141844,788.8911363,45.62012757,800,0.566973778,0.043940468,0.027639972,0.024096386,0.036144578,0.059532247,0.071580439,0.059532247,0.072289157,0.075832743,0.063075833,0.077250177,0.087880936,0.097094259,0.058823529,0.049610206,0.036144578,0.026222537,0.021261517,0.007087172,0.004961021,0,0.009404389,0.05015674,0.369905956,0.295454545,0.123824451,0.140282132,0.003134796,0.007836991,663,0.102633099,901552356.4,568.6666667,0
148台北市士林區永公路245巷34弄420-1號,公館里,7.6,0,0,0,0,0,0,0,0,0,0,0,1,1410,0.519858156,0.480141844,788.8911363,45.62012757,800,0.566973778,0.043940468,0.027639972,0.024096386,0.036144578,0.059532247,0.071580439,0.059532247,0.072289157,0.075832743,0.063075833,0.077250177,0.087880936,0.097094259,0.058823529,0.049610206,0.036144578,0.026222537,0.021261517,0.007087172,0.004961021,0,0.009404389,0.05015674,0.369905956,0.295454545,0.123824451,0.140282132,0.003134796,0.007836991,663,0.102633099,901552356.4,549.3333333,0
149台北市中山區撫順街41巷9號,集英里,0.5,2,5,0,0,0,14,16,3,14,17,31,44,7268,0.452256467,0.547743533,21950.77362,42.23888217,4190,0.562945049,0.045277442,0.051323391,0.053876125,0.038694075,0.049576784,0.057638049,0.060593847,0.083434099,0.089076985,0.073223163,0.079269112,0.070133011,0.072148327,0.066908505,0.038022303,0.027139594,0.021765417,0.013032379,0.007120785,0.001477899,0.000268709,0.016131583,0.100743318,0.497706785,0.244346038,0.067531235,0.068796457,0.002214139,0.002530444,746,0.091203468,450445974.8,390,0
150台北市中山區通北街146巷94弄7號,劍潭里,1.3,0,0,0,0,0,1,3,0,7,8,15,19,3752,0.477878465,0.522121535,1521.330985,44.36499215,2035,0.532443747,0.047095761,0.044740973,0.050758765,0.036368394,0.044217687,0.047357405,0.057299843,0.075614861,0.082155939,0.075876504,0.074306646,0.075614861,0.072736787,0.080062794,0.049450549,0.030873888,0.01674516,0.019884877,0.014128728,0.00418629,0.000523286,0.017088801,0.11046689,0.515715594,0.221849252,0.065913946,0.061336588,0.002441257,0.005187672,760,0.091203468,450445974.8,1277,0
151台北市士林區士東路258號,芝山里,2,0,0,1,3,0,2,2,0,1,2,8,8,7758,0.474606857,0.525393143,7036.93746,42.08912905,4403,0.559821996,0.050985378,0.037253655,0.045645264,0.046662428,0.056325493,0.063445645,0.075143039,0.087984743,0.073363001,0.060648442,0.06675143,0.076160203,0.08633185,0.077177368,0.040940877,0.020470439,0.017418945,0.009917355,0.005848697,0.001271456,0.000254291,0.015413975,0.120669407,0.534497945,0.222254844,0.054462713,0.05020552,0.001174398,0.001321198,753,0.102633099,901552356.4,654.3333333,0
152台北市士林區臨溪路100巷臨37號,臨溪里,2.6,0,0,0,0,0,3,2,0,3,3,6,12,2921,0.484765491,0.515234509,1309.496151,46.40053316,1672,0.557147618,0.038653782,0.029656781,0.028990337,0.036987671,0.050983006,0.063645452,0.067644119,0.06631123,0.064978341,0.07230923,0.080306564,0.090969677,0.078640453,0.073975342,0.050649783,0.037320893,0.034655115,0.019326891,0.009996668,0.002665778,0.001332889,0.016980436,0.11480251,0.479881875,0.236987818,0.073089701,0.068660022,0.005537099,0.004060539,860,0.102633099,901552356.4,465.6666667,0
153台北市士林區中庸一路臨42-1號,陽明里,6.1,0,0,0,0,0,2,2,0,0,0,1,1,3052,0.484272608,0.515727392,1400.661288,47.81612903,1692,0.545806452,0.037419355,0.020967742,0.02,0.038387097,0.054516129,0.057741935,0.064193548,0.070322581,0.070967742,0.061612903,0.080322581,0.086129032,0.088709677,0.07516129,0.051290323,0.041612903,0.042580645,0.019032258,0.013870968,0.004516129,0.000645161,0.018550928,0.10220511,0.456422821,0.231361568,0.079103955,0.102555128,0.00280014,0.00700035,721,0.102633099,901552356.4,534.3333333,0
